gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,monthly_tenure_ratio,total_services,has_security_bundle,has_support,has_streaming_bundle,is_new_customer,is_high_value,contract_risk,avg_monthly_spend,Churn
Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,49-72,1.428813559322034,8,0,1,1,0,1,0,83.32881355932203,0
Male,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,4108.15,25-48,2.503658536585366,7,0,0,1,0,1,2,100.19878048780487,0
Female,No,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,25-48,1.6333333333333333,6,0,1,0,0,0,1,68.50119047619049,0
Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,49-72,1.4838235294117648,6,1,0,1,0,1,1,99.01691176470588,0
Male,Yes,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,25-48,2.8528571428571428,6,0,0,1,0,1,1,95.51857142857143,0
Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,53.05,0-12,4.775,1,0,0,0,1,0,2,13.2625,0
Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,6925.9,49-72,1.9024590163934425,9,1,1,1,0,1,0,113.53934426229507,0
Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,0-12,10.233333333333333,5,0,0,1,0,1,2,81.10555555555555,1
Male,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,13-24,4.68125,3,0,0,0,0,1,2,69.203125,1
Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,49-72,1.479710144927536,7,1,0,0,0,1,0,103.61376811594204,0
Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,49-72,0.3534722222222222,2,0,0,0,0,0,0,24.856250000000003,0
Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,49-72,1.352542372881356,4,0,0,0,0,1,2,76.72627118644068,0
Male,Yes,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,37.2,0-12,6.3999999999999995,1,0,0,0,1,0,2,12.4,0
Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,13-24,5.9766666666666675,5,0,1,0,0,1,2,80.55666666666666,1
Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,49-72,0.29027777777777775,1,0,0,0,0,0,0,20.73888888888889,0
Male,No,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.55,1415.55,13-24,6.703333333333333,6,0,0,1,0,1,2,94.36999999999999,1
Female,No,No,No,6,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6,0-12,7.278571428571429,5,1,1,0,1,0,2,43.94285714285714,0
Male,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,13-24,4.34375,6,0,1,0,0,0,2,66.9625,0
Male,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598.0,49-72,1.681896551724138,6,0,0,1,0,1,1,96.51724137931035,0
Female,No,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15,4017.45,49-72,0.9126865671641791,5,1,0,0,0,0,0,59.96194029850746,0
Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,6143.15,49-72,1.2850000000000001,5,0,0,0,0,1,2,87.75928571428571,1
Female,No,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,49-72,0.8101449275362319,4,0,1,0,0,0,1,55.77971014492754,0
Male,Yes,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,49-72,1.663157894736842,5,0,0,1,0,1,1,92.3561403508772,0
Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,25-48,2.7513888888888887,6,0,0,1,0,1,2,94.32777777777778,1
Female,No,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,25-48,1.2761363636363636,3,0,0,0,0,0,2,56.80227272727273,1
Male,No,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,25-48,2.075,5,0,1,0,0,0,2,63.11875,0
Female,No,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,25-48,1.7191176470588236,5,1,0,0,0,0,1,57.51176470588236,0
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,0-12,34.675,2,0,0,0,1,0,2,34.675,1
Male,No,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,25-48,2.2244444444444444,6,0,1,1,0,1,0,97.29666666666668,0
Female,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,49-72,0.9215517241379311,4,1,0,0,0,0,1,52.63793103448276,0
Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,49-72,0.9147887323943662,6,1,1,0,0,0,1,64.1056338028169,0
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,0-12,10.275,1,0,0,0,1,0,2,10.275,0
Male,No,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,49-72,0.9866071428571429,4,0,1,0,0,0,0,55.7125,0
Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,25-48,3.1483333333333334,5,0,0,1,0,1,2,88.455,1
Female,No,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2033.85,25-48,1.7911764705882351,5,1,0,0,0,0,2,59.81911764705882,0
Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,0-12,14.99,3,0,0,0,1,1,2,61.739999999999995,1
Male,No,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,49-72,0.5640845070422534,3,0,1,0,0,0,0,39.433098591549296,0
Male,No,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.6,901.25,25-48,0.7111111111111111,2,0,0,0,0,0,2,25.03472222222222,0
Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,0-12,15.283333333333333,2,0,0,0,1,0,2,35.199999999999996,0
Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,0-12,8.163636363636364,5,0,0,0,0,1,2,83.11818181818181,1
Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,0-12,37.3,3,0,0,0,1,1,2,37.3,0
Male,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,609.1,25-48,0.6375,1,0,0,0,0,0,0,19.034375,0
Male,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,25-48,2.9193548387096775,5,0,0,0,0,1,2,83.73709677419355,0
Male,Yes,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.25,5774.55,49-72,1.528688524590164,6,1,0,0,0,1,2,94.66475409836066,0
Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.85,4758.8,49-72,0.9157534246575342,6,0,1,0,0,0,0,65.18904109589042,0
Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,0-12,4.14,1,0,0,0,1,0,2,16.75,0
Male,No,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,0-12,13.91,2,0,0,0,1,0,2,56.98,0
Female,No,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,25-48,3.826923076923077,6,0,0,1,0,1,2,91.1173076923077,1
Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,49-72,1.0838028169014085,7,0,1,1,0,1,0,74.50422535211268,0
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,0-12,10.225,1,0,0,0,1,0,2,10.225,0
Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,13-24,0.9949999999999999,1,0,0,0,0,0,2,18.3775,0
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,0-12,9.75,1,0,0,0,1,0,2,9.75,1
Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,224.5,0-12,1.5615384615384615,1,0,0,0,0,0,0,17.26923076923077,0
Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,1414.8,49-72,0.26438356164383564,1,0,0,0,0,0,0,19.38082191780822,0
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,0-12,6.766666666666667,1,0,0,0,1,0,2,13.733333333333334,0
Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,25-48,2.567142857142857,5,0,0,0,0,1,2,88.33571428571429,0
Male,No,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,25-48,1.0671052631578946,4,1,1,0,0,0,0,36.60131578947368,0
Male,Yes,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,49-72,1.5228813559322032,6,1,1,0,0,1,1,86.87711864406779,0
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,45.55,0-12,22.775,2,0,0,0,1,0,2,22.775,0
Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,0-12,35.625,2,0,0,0,1,1,2,35.625,0
Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45,50.45,0-12,25.225,3,0,0,0,1,0,2,25.225,1
Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,49-72,0.9335616438356165,7,1,1,0,0,0,0,65.87260273972602,0
Female,Yes,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,0-12,2.253846153846154,2,0,1,0,0,0,2,27.376923076923074,0
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,0-12,6.5,1,0,0,0,1,0,2,10.516666666666667,1
Female,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,25-48,0.409375,1,0,0,0,0,0,0,19.198958333333334,0
Male,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,0-12,6.371428571428572,2,0,0,0,1,0,2,37.25714285714286,1
Female,No,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,49-72,0.878688524590164,5,0,0,1,0,0,0,53.06639344262295,0
Female,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,0-12,27.933333333333334,4,0,0,0,1,1,2,54.56666666666666,0
Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,49-72,1.6124999999999998,8,1,1,1,0,1,0,82.82884615384616,0
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.55,7887.25,49-72,1.5006849315068493,8,1,0,1,0,1,0,108.04452054794521,0
Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.1,49-72,1.167808219178082,8,1,0,1,0,1,0,83.33013698630137,0
Female,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,1255.1,49-72,0.4349056603773585,2,0,0,0,0,0,0,23.681132075471698,0
Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,49-72,1.2944444444444445,9,1,1,1,0,1,0,90.36319444444445,0
Female,No,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.55,672.2,25-48,0.8810344827586207,2,0,0,0,0,0,1,23.179310344827588,0
Male,Yes,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,49-72,0.64375,5,1,1,0,0,0,0,46.575,0
Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668.0,49-72,1.4427536231884057,6,0,1,1,0,1,0,96.6376811594203,0
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,0-12,35.175,2,0,0,0,1,1,2,35.175,0
Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,0-12,7.433333333333334,5,0,0,0,0,1,2,82.52499999999999,0
Male,No,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.15,168.15,0-12,14.0375,4,0,0,0,1,0,2,42.0375,1
Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,49-72,1.6661290322580644,7,0,1,1,0,1,1,105.13467741935484,0
Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438.0,0-12,10.785714285714286,3,0,0,0,1,1,2,62.57142857142857,1
Female,No,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,2459.8,25-48,1.1297872340425532,4,0,0,0,0,0,2,52.336170212765964,0
Female,No,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,49-72,1.3794117647058823,2,0,0,0,0,1,0,69.28627450980392,0
Male,No,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262.0,49-72,1.4864285714285714,7,0,1,1,0,1,1,103.74285714285715,1
Male,No,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4,3297.0,25-48,2.18974358974359,8,0,1,1,0,1,0,84.53846153846153,0
Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,210.3,0-12,18.5625,3,0,0,0,1,1,2,52.575,1
Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,49-72,1.298550724637681,5,0,0,0,0,1,2,88.80579710144929,1
Male,No,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,460.2,25-48,0.8,1,0,0,0,0,0,2,17.7,0
Female,Yes,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,13-24,5.25,6,0,1,1,0,1,2,96.64473684210526,1
Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,0-12,10.65,4,0,0,0,0,1,2,75.31875,1
Female,No,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,49-72,0.9083333333333333,6,0,1,1,0,0,0,59.41060606060606,0
Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,0-12,1.4846153846153847,1,0,0,0,0,0,1,17.596153846153847,0
Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,0-12,12.4,1,0,0,0,1,0,2,12.4,1
Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.0,348.8,13-24,1.0,1,0,0,0,0,0,2,18.357894736842105,0
Female,No,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,49-72,1.3076923076923077,8,0,1,1,0,1,0,84.3753846153846,0
Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,25-48,3.2092592592592593,5,1,0,0,0,1,2,81.80555555555556,0
Female,No,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,0-12,17.919999999999998,5,0,0,0,1,1,2,73.13,1
Male,No,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3778.2,49-72,0.7569444444444444,4,0,1,0,0,0,0,52.474999999999994,0
Female,No,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,49-72,1.195,5,1,0,0,0,0,2,58.68600000000001,1
Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,0-12,10.85,4,0,0,0,0,1,2,77.54375,1
Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,25-48,3.0777777777777775,9,1,1,1,0,1,1,106.5638888888889,0
Male,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,0-12,35.15,2,0,0,0,1,1,2,35.15,1
Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,0-12,12.757142857142856,4,0,0,1,1,1,2,82.51428571428572,1
Male,No,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4,2178.6,25-48,3.476923076923077,4,0,0,1,0,1,1,83.79230769230769,1
Female,No,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,13-24,3.817857142857143,4,0,1,0,0,0,2,51.292857142857144,0
Male,Yes,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,0-12,5.455,4,0,0,0,0,0,2,49.405,1
Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,49-72,1.1630136986301371,8,0,1,1,0,1,0,83.08630136986302,0
Male,No,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,13-24,3.4195652173913045,7,0,1,1,0,1,1,72.33695652173913,0
Male,No,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,25-48,2.3705882352941177,4,0,1,0,0,1,0,77.9735294117647,0
Male,Yes,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,13-24,3.0736842105263156,5,1,0,0,0,0,2,50.78421052631579,0
Male,No,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.2,2753.8,25-48,2.205714285714286,6,0,0,1,0,1,1,78.68,0
Female,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,521.3,0-12,12.87142857142857,5,0,0,0,1,1,2,74.47142857142856,1
Female,No,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,13-24,0.8420000000000001,1,0,0,0,0,0,1,21.261999999999997,0
Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,13-24,5.834375,5,0,0,1,0,1,2,90.290625,1
Male,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,49-72,1.646875,7,0,1,1,0,1,2,104.89375,0
Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,0-12,13.87,2,0,0,0,1,0,2,52.33,0
Female,Yes,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,49-72,1.0574626865671641,6,0,0,0,0,1,1,70.72910447761194,0
Female,No,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,869.9,25-48,0.4732558139534884,1,0,0,0,0,0,2,20.230232558139534,0
Female,Yes,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,0-12,16.05,4,0,0,0,1,1,2,60.739999999999995,0
Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,25-48,3.7222222222222223,6,0,0,1,0,1,2,96.29444444444444,0
Male,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,25-48,2.0475000000000003,4,0,1,0,0,1,1,80.49375,0
Female,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,49-72,0.2795774647887324,1,0,0,0,0,0,0,18.709154929577462,0
Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,0-12,13.7875,3,0,0,0,1,0,2,39.7875,1
Male,No,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,49-72,1.5824074074074075,4,0,0,0,0,1,2,83.65277777777777,1
Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,89.75,0-12,15.0,2,0,0,0,1,0,2,29.916666666666668,0
